,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
318,-0.05,-0.96,0.29,1.59,-3.85,-1.65,303,309,221,251,219
319,-0.03,-0.97,0.26,-1.53,-2.5,-4.64,301,310,223,254,219
320,-0.01,-0.97,0.25,-0.67,-4.94,-1.71,295,311,221,257,220
321,-0.06,-0.97,0.27,-3.05,-1.89,-3.36,304,311,224,252,218
322,-0.03,-0.97,0.27,0.98,-3.78,-2.08,306,312,224,254,222
323,-0.0,-0.96,0.25,4.15,-3.17,-0.98,304,314,222,252,222
324,-0.03,-0.96,0.3,3.66,-2.69,-2.62,307,312,222,254,217
325,-0.02,-0.96,0.29,-1.16,-2.32,-1.59,305,312,228,256,220
326,-0.01,-0.96,0.27,0.24,-4.82,-0.73,306,310,220,252,219
327,-0.02,-0.96,0.27,0.55,-3.3,-2.44,305,315,221,253,217
328,-0.03,-0.96,0.29,-0.67,-2.93,-2.38,306,307,223,254,218
329,-0.02,-0.96,0.27,1.16,-4.21,-1.65,308,311,219,253,217
330,-0.03,-0.96,0.27,1.83,-3.6,-2.56,306,315,221,254,218
331,-0.02,-0.96,0.27,0.37,-2.56,-2.62,306,316,224,256,220
332,-0.02,-0.95,0.3,-3.3,-2.32,-5.19,306,305,221,257,219
333,-0.02,-0.96,0.28,0.0,-2.62,-3.05,306,311,224,256,220
334,-0.03,-0.96,0.28,0.24,-2.56,-2.62,301,310,221,254,221
335,-0.04,-0.95,0.33,-0.37,-1.16,-2.69,307,311,218,251,218
336,-0.03,-0.96,0.29,0.0,-3.05,-3.54,306,311,224,254,221
337,-0.02,-0.96,0.27,2.2,-3.3,-1.71,308,311,224,257,219
338,-0.02,-0.96,0.27,-0.43,-1.22,-2.26,307,305,219,255,218
339,-0.02,-0.96,0.29,3.42,-2.99,-1.89,303,305,220,252,219
340,-0.05,-0.96,0.29,-0.37,-2.44,-4.33,302,316,218,256,220
