,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
281,0.89,-0.4,-0.16,3.97,-1.71,-3.48,401,470,252,305,236
282,0.92,-0.4,-0.17,-1.95,-0.43,-3.66,400,469,235,308,234
283,0.94,-0.41,-0.16,1.59,-4.52,-3.48,392,469,239,311,235
284,0.9,-0.42,-0.16,1.28,-2.81,-4.39,400,465,236,309,234
285,0.89,-0.4,-0.14,0.67,-2.08,-2.5,400,473,241,307,235
286,0.92,-0.4,-0.18,0.49,-3.97,-3.78,398,467,241,310,237
287,0.91,-0.39,-0.15,0.31,-2.32,-3.11,393,469,238,309,233
288,0.91,-0.4,-0.17,1.65,-2.81,-3.17,398,470,241,309,234
289,0.87,-0.42,-0.15,-3.23,-2.87,-2.81,397,471,238,304,235
290,0.9,-0.4,-0.14,1.77,-3.05,-2.5,400,468,236,309,235
291,0.93,-0.41,-0.21,3.72,-4.94,-1.83,398,465,238,308,236
292,0.93,-0.37,-0.16,1.4,-1.53,-2.69,395,470,241,310,232
293,0.9,-0.39,-0.18,0.49,-2.75,-3.66,396,474,240,310,236
294,0.93,-0.37,-0.14,0.98,-5.0,-0.67,394,470,236,310,250
295,0.91,-0.37,-0.14,1.53,-1.89,-2.56,398,470,237,308,233
296,0.91,-0.39,-0.17,4.76,-6.53,-4.76,394,470,240,308,236
297,0.88,-0.39,-0.13,3.97,-1.4,-1.77,398,471,239,311,235
298,0.92,-0.38,-0.16,-2.75,-3.05,-3.66,395,474,239,310,238
299,0.94,-0.39,-0.13,-5.19,-7.81,4.64,396,465,241,306,233
300,0.9,-0.39,-0.12,-1.53,-2.69,-2.14,396,470,238,326,232
301,0.9,-0.4,-0.16,-2.69,-3.11,-1.53,396,472,240,318,236
302,0.91,-0.39,-0.13,-0.55,-5.07,-3.11,398,469,237,311,235
303,0.93,-0.37,-0.14,6.59,-0.79,-5.07,400,468,236,309,234
304,0.91,-0.37,-0.11,1.59,-2.32,-5.19,396,469,235,309,243
305,0.87,-0.42,-0.14,-2.56,-2.26,4.7,398,478,239,309,233
306,0.87,-0.42,-0.11,5.37,-7.51,1.65,406,470,241,311,235
307,0.93,-0.41,-0.15,-0.98,-1.95,-2.5,398,465,237,308,235
308,0.91,-0.41,-0.17,6.35,2.01,-7.32,401,472,238,311,234
