,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
718,0.57,0.65,0.5,-0.73,-2.5,-4.7,222,289,394,441,345
719,0.61,0.63,0.48,-2.5,-2.99,-1.89,220,289,392,431,346
720,0.61,0.64,0.48,1.71,-0.98,-4.94,221,284,391,431,343
721,0.61,0.62,0.49,2.69,-1.1,-4.7,221,287,391,437,343
722,0.56,0.64,0.49,1.89,-1.89,-7.87,217,284,396,436,344
723,0.56,0.68,0.5,5.37,-1.28,-14.22,223,287,394,433,348
724,0.48,0.73,0.5,-2.44,3.17,-16.78,221,288,390,440,344
725,0.46,0.75,0.48,-4.82,-3.42,-10.99,223,287,390,436,344
726,0.3,0.71,0.47,10.38,5.0,-22.16,222,287,390,434,346
727,0.27,0.75,0.56,-11.66,-3.54,-13.85,220,288,391,439,348
728,0.18,0.72,0.59,-21.79,-8.36,-4.09,219,282,393,438,345
729,0.27,0.74,0.57,-7.45,-13.67,-4.94,214,282,394,430,336
730,0.27,0.72,0.66,-4.7,-4.58,-0.43,224,282,395,433,342
731,0.27,0.78,0.64,-3.91,7.57,-8.18,216,283,393,437,343
732,0.25,0.75,0.64,5.19,-2.69,-1.22,223,281,393,438,343
733,0.27,0.76,0.61,-1.04,-3.42,-2.01,221,277,393,436,343
734,0.28,0.75,0.62,1.53,-2.93,0.0,210,277,391,436,341
735,0.27,0.75,0.62,2.69,-4.09,0.37,216,284,394,433,346
736,0.29,0.74,0.6,-1.83,-2.26,-5.0,221,283,393,440,347
737,0.29,0.74,0.62,2.26,-3.6,3.54,220,282,392,443,346
738,0.29,0.74,0.61,-0.79,-4.94,1.95,244,282,394,433,345
739,0.32,0.74,0.61,1.22,-4.39,0.31,225,282,393,435,346
740,0.31,0.73,0.61,1.1,-4.46,-2.01,224,284,394,437,344
741,0.31,0.74,0.62,-1.28,-4.15,-4.09,221,283,392,434,347
742,0.3,0.71,0.59,-5.86,-1.04,1.95,221,283,384,436,345
743,0.26,0.68,0.65,-9.22,-0.92,0.31,225,282,395,431,342
744,0.27,0.64,0.7,-8.3,-7.93,1.53,223,284,394,432,346
745,0.28,0.64,0.72,5.07,10.01,7.32,223,285,396,431,345
746,0.35,0.69,0.71,-1.28,-9.89,-2.14,223,288,394,440,347
747,0.35,0.57,0.67,-23.56,-8.61,7.69,221,287,394,436,346
748,0.36,0.58,0.78,4.52,-4.88,8.91,224,284,393,435,346
749,0.39,0.67,0.76,9.16,-6.77,6.71,222,285,393,436,348
750,0.46,0.53,0.77,-14.95,-24.41,2.75,222,287,394,436,349
751,0.24,0.52,0.8,3.48,-15.01,10.93,221,277,398,437,347
752,0.43,0.51,0.7,-17.4,-6.16,-14.28,223,284,398,426,347
753,0.37,0.55,0.77,-14.1,-33.57,9.7,226,287,394,431,347
754,0.51,0.54,0.78,-6.04,5.92,6.77,225,284,396,437,348
755,0.54,0.45,0.78,2.08,-4.46,1.53,225,285,391,435,347
756,0.55,0.44,0.74,-8.42,2.2,-15.01,224,286,391,432,348
757,0.38,0.5,0.79,5.55,11.47,-30.27,221,277,394,428,344
758,0.45,0.44,0.61,0.06,10.99,-3.36,225,282,398,431,346
759,0.55,0.43,0.64,-5.8,-29.48,-4.15,223,285,396,426,343
760,0.71,0.5,0.63,24.48,-16.6,6.96,219,283,409,428,347
761,0.43,0.39,0.59,-9.52,-15.81,8.61,220,283,394,427,342
762,0.56,0.41,0.68,-27.4,-9.58,14.34,228,284,397,431,350
763,0.66,0.6,0.76,20.02,-2.93,2.44,224,285,395,426,342
764,0.43,0.46,0.75,20.63,-32.53,10.74,224,281,396,431,346
765,0.74,0.49,0.63,-30.27,-7.14,0.43,223,287,397,427,350
766,0.68,0.48,0.66,21.18,25.15,-22.83,222,283,398,425,346
767,0.59,0.42,0.63,-5.86,-8.3,-6.04,221,286,392,431,347
768,0.6,0.45,0.69,1.46,-13.43,14.47,220,284,393,434,346
769,0.58,0.34,0.58,-6.53,8.97,-1.1,222,287,394,431,341
770,0.58,0.3,0.75,-3.23,-4.7,34.79,213,283,397,429,348
771,0.63,0.2,0.67,14.34,-21.85,8.73,221,282,396,427,351
772,0.73,0.11,0.65,0.55,-13.79,-10.68,213,282,394,426,349
773,0.48,0.2,0.75,6.9,22.71,-39.86,219,282,398,432,349
774,0.49,0.43,0.75,-8.36,-14.16,-35.03,220,281,398,434,349
775,0.4,0.44,0.69,2.62,-3.05,-7.63,215,279,397,428,345
776,0.23,0.62,0.55,70.25,28.63,9.58,215,277,403,437,345
777,0.31,0.63,0.39,39.0,14.83,13.06,214,279,405,442,346
778,0.42,0.81,0.41,29.36,10.68,13.67,218,281,402,448,343
779,0.44,0.71,0.39,2.44,2.01,2.75,217,279,405,451,342
780,0.38,0.73,0.34,6.84,-5.86,-4.27,215,281,402,452,345
781,0.35,0.8,0.34,-7.39,-24.17,-2.38,216,283,406,453,345
782,0.26,0.87,0.37,-15.08,-10.93,-17.46,214,285,408,447,342
783,0.34,0.94,0.37,-4.21,-12.15,-1.59,220,277,408,456,347
784,0.32,0.8,0.36,-0.49,1.28,13.31,218,287,405,443,344
785,0.48,0.7,0.33,-6.04,-1.34,-0.12,223,278,404,450,348
786,0.42,0.84,0.41,-9.58,-5.19,-4.03,217,285,409,447,342
787,0.36,0.88,0.5,-11.9,-4.94,-21.67,205,281,405,446,344
788,0.38,0.78,0.46,-15.2,-15.2,-9.09,215,281,407,451,336
789,0.33,0.83,0.5,4.21,3.66,-7.08,219,282,408,462,347
790,0.29,0.79,0.47,6.29,1.28,-5.62,222,282,400,444,347
791,0.34,0.83,0.44,-0.73,-5.19,-0.98,215,282,407,451,338
792,0.29,0.82,0.49,-3.42,-8.54,0.24,216,283,407,447,339
793,0.33,0.82,0.49,-5.74,-8.54,-0.67,219,281,405,449,345
794,0.36,0.82,0.49,0.43,-5.31,2.32,218,288,409,440,344
795,0.32,0.73,0.5,-3.11,-9.34,3.72,218,280,402,444,340
796,0.38,0.73,0.51,-17.33,-1.04,-15.08,216,283,408,441,344
797,0.38,0.72,0.54,-12.21,-13.85,-5.98,216,282,407,438,340
798,0.39,0.7,0.55,2.01,-1.34,-0.49,221,285,409,445,344
799,0.39,0.7,0.56,-0.18,-3.6,-5.07,219,284,408,443,339
800,0.36,0.75,0.58,-0.06,-4.03,-8.54,217,282,404,436,339
801,0.33,0.74,0.6,4.33,1.46,-5.37,216,283,409,442,344
802,0.28,0.82,0.58,12.15,8.0,-10.38,222,278,403,437,351
803,0.27,0.79,0.54,2.38,2.69,1.71,218,280,402,442,348
804,0.25,0.8,0.55,2.38,2.5,0.31,224,280,407,442,352
805,0.26,0.78,0.58,0.31,0.85,9.34,214,281,408,445,346
806,0.28,0.73,0.58,-6.96,-1.34,12.94,217,282,404,436,344
807,0.32,0.79,0.57,-4.52,0.18,-1.28,219,281,406,440,346
