,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
232,0.09,-0.98,0.13,15.32,-3.97,-3.3,220,256,212,459,313,14
233,0.02,-0.98,0.15,-3.85,4.39,-8.24,218,255,220,466,316,14
234,0.04,-0.98,0.11,0.61,-5.62,-1.16,223,258,214,458,314,14
235,0.05,-0.99,0.1,0.98,0.73,-3.36,223,258,212,466,313,14
236,0.07,-0.99,0.15,1.34,-3.6,-4.58,219,255,212,463,311,14
237,0.08,-0.98,0.1,-4.33,-2.81,-3.72,223,257,218,461,314,14
238,0.08,-0.98,0.1,2.14,-1.4,-5.31,220,254,215,457,317,14
239,0.1,-1.0,0.12,1.16,-2.32,-1.53,224,255,211,466,315,14
240,0.07,-1.0,0.11,-4.15,-3.6,-2.56,222,253,211,466,313,14
241,0.08,-0.99,0.07,2.62,-3.42,-1.28,219,255,212,462,317,14
242,0.08,-0.99,0.09,-0.24,-3.48,-3.23,222,255,211,459,316,14
243,0.07,-0.98,0.1,0.18,-3.66,-3.23,221,255,210,462,314,14
244,0.06,-0.99,0.1,0.43,-3.54,0.43,221,254,215,462,314,14
245,0.07,-0.99,0.11,-1.28,-1.65,-2.38,216,253,213,465,315,14
246,0.07,-0.99,0.1,0.0,-4.03,-0.73,223,265,215,466,313,14
247,0.07,-0.99,0.12,-0.79,-2.75,-2.81,259,259,215,457,318,14
248,0.07,-0.99,0.09,-1.83,-4.7,-1.34,221,258,212,464,312,14
249,0.07,-0.99,0.12,-0.98,-4.03,-0.43,221,255,209,466,309,14
250,0.08,-1.0,0.1,-0.31,-1.4,-0.31,223,255,212,460,310,14
251,0.1,-0.99,0.13,-1.28,-5.07,-1.22,223,251,212,462,316,14
252,0.12,-0.99,0.06,1.71,-6.96,-6.35,220,257,211,461,313,14
253,0.05,-0.99,0.07,-2.08,-4.09,-3.72,221,258,212,457,313,14
254,0.08,-0.99,0.08,2.69,-3.66,-1.95,222,256,211,457,316,14
255,0.09,-0.99,0.09,0.31,-2.56,-2.99,224,256,215,457,313,14
256,0.08,-0.99,0.08,-0.18,-2.99,-3.66,224,256,213,458,315,14
