,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
242,0.89,-0.45,0.06,1.28,-1.83,-3.05,231,270,211,468,311,16
243,0.88,-0.45,0.09,-0.98,-1.53,-2.01,231,269,213,471,314,16
244,0.89,-0.44,0.1,-0.06,-3.05,-2.14,234,268,214,467,315,16
245,0.89,-0.45,0.08,1.28,-2.56,-3.36,232,268,214,470,312,16
246,0.89,-0.45,0.08,1.77,-2.62,-2.2,231,275,211,470,311,16
247,0.89,-0.44,0.09,0.0,-2.93,-2.26,231,267,211,467,315,16
248,0.89,-0.44,0.1,1.1,-2.99,-2.38,235,271,215,471,313,16
249,0.89,-0.45,0.09,0.49,-2.99,-2.62,234,269,216,467,313,16
250,0.9,-0.44,0.09,-0.12,-3.91,-1.89,229,270,214,472,314,16
251,0.89,-0.45,0.09,0.43,-2.87,-2.5,232,271,213,467,310,16
252,0.89,-0.45,0.08,0.55,-2.26,-2.01,231,269,212,463,321,16
253,0.9,-0.44,0.1,2.26,-2.32,-2.01,234,270,212,467,315,16
254,0.89,-0.45,0.1,0.06,-2.5,-3.05,234,271,213,469,312,16
255,0.86,-0.47,0.09,1.59,-4.33,-2.08,230,268,213,468,310,16
256,0.89,-0.45,0.11,0.73,-1.83,-2.69,232,272,211,479,310,16
257,0.89,-0.46,0.1,-0.49,-3.54,-3.17,232,268,210,468,314,16
258,0.89,-0.45,0.11,0.92,-3.05,-2.32,233,268,212,468,311,16
259,0.89,-0.45,0.1,1.4,-2.5,-3.3,233,273,213,468,310,16
260,0.89,-0.46,0.1,0.79,-2.75,-3.36,232,271,215,467,315,16
261,0.89,-0.46,0.1,0.55,-3.54,-1.95,253,270,211,463,309,16
262,0.89,-0.45,0.1,-0.06,-2.99,-2.32,232,271,211,471,311,16
263,0.9,-0.45,0.1,0.49,-3.17,-3.42,232,270,214,466,312,16
264,0.9,-0.45,0.12,2.44,-0.31,-1.04,231,268,214,469,312,16
265,0.89,-0.45,0.11,0.18,-3.23,-2.99,236,269,214,468,312,16
266,0.89,-0.44,0.11,0.73,-2.75,-2.62,234,265,211,468,310,16
267,0.89,-0.45,0.11,0.24,-2.69,-2.32,232,271,213,470,311,16
268,0.89,-0.45,0.11,0.98,-3.6,-2.5,258,270,214,470,314,16
269,0.89,-0.45,0.1,0.92,-2.93,-2.38,231,272,212,465,314,16
270,0.89,-0.45,0.09,-0.31,-4.15,-1.4,233,272,213,472,310,16
271,0.89,-0.45,0.1,0.43,-3.05,-2.14,235,270,215,468,312,16
272,0.9,-0.45,0.1,0.61,-3.17,-2.26,232,266,215,467,311,16
273,0.89,-0.45,0.1,0.55,-2.93,-2.38,232,269,212,470,311,16
274,0.89,-0.45,0.1,0.73,-2.69,-2.26,233,272,211,470,311,16
275,0.9,-0.45,0.11,1.77,-2.75,-2.5,232,272,210,471,312,16
276,0.89,-0.45,0.12,1.22,-2.44,-2.93,236,271,213,465,314,16
277,0.88,-0.45,0.11,1.28,-2.56,-2.56,232,270,213,471,312,16
278,0.89,-0.45,0.08,7.02,1.34,-0.85,232,277,212,463,314,16
279,0.86,-0.45,0.05,3.05,4.03,-9.95,231,272,210,467,311,16
280,0.81,-0.47,0.22,13.37,-1.65,10.8,236,272,214,469,311,16
281,0.81,-0.48,0.31,-1.04,-2.56,1.34,233,269,214,467,312,16
282,0.86,-0.44,0.16,-5.8,-5.74,-5.31,232,269,213,463,311,16
283,0.85,-0.48,0.23,4.21,-0.06,-3.05,230,273,212,472,310,16
284,0.9,-0.47,0.17,4.46,-13.18,-2.01,234,270,214,464,312,16
285,0.87,-0.49,0.23,1.95,-1.65,-2.99,232,272,212,468,311,16
286,0.87,-0.47,0.19,-1.4,-2.56,-3.11,233,273,216,468,310,16
287,0.87,-0.45,0.23,-2.01,-2.2,-5.07,231,275,212,471,313,16
288,0.82,-0.5,0.18,3.11,2.38,1.04,234,269,217,468,311,16
289,0.86,-0.5,0.22,-4.09,-1.65,-5.98,231,282,210,468,312,16
290,0.86,-0.49,0.22,-0.55,-2.62,-1.34,230,270,211,484,314,16
291,0.85,-0.49,0.22,0.67,-2.69,-2.93,232,269,215,465,311,16
292,0.85,-0.5,0.23,2.99,0.49,-1.34,235,269,218,472,312,16
293,0.85,-0.5,0.2,-0.31,-3.97,-2.81,233,267,212,468,313,16
294,0.85,-0.5,0.22,1.46,-2.87,-1.95,233,270,216,482,311,16
295,0.85,-0.5,0.21,-0.18,-2.44,-2.62,241,267,212,472,309,16
296,0.84,-0.51,0.22,-0.61,-3.36,-2.62,235,270,214,468,311,16
297,0.84,-0.5,0.24,1.34,-2.99,-3.05,233,269,213,465,313,16
298,0.83,-0.51,0.22,0.0,-4.58,-2.2,230,272,215,471,312,16
299,0.84,-0.5,0.2,-0.24,-3.78,-2.56,233,271,215,468,308,16
300,0.86,-0.5,0.22,0.67,-2.69,-2.93,231,272,211,468,312,16
301,0.84,-0.5,0.21,-0.92,-4.09,-2.69,235,272,214,467,312,16
302,0.85,-0.5,0.22,0.67,-2.56,-3.72,234,273,216,463,306,16
303,0.85,-0.49,0.21,-1.46,-3.66,-2.81,231,269,216,463,307,16
304,0.85,-0.5,0.21,-0.18,-3.85,-2.32,236,273,212,467,312,16
305,0.85,-0.5,0.23,-0.06,-1.22,-3.72,232,269,215,471,307,16
306,0.91,-0.48,0.15,-0.37,-16.66,-2.69,234,270,214,466,310,16
307,0.84,-0.5,0.19,-0.12,-2.44,-3.85,228,266,214,466,311,16
308,0.8,-0.51,0.22,7.32,-5.0,-3.91,234,268,213,472,309,16
309,0.84,-0.5,0.16,-0.18,-2.56,-3.42,231,271,219,472,312,16
310,0.85,-0.48,0.2,-3.72,-7.26,-2.38,232,272,213,471,311,16
311,0.81,-0.5,0.29,-0.98,-8.18,-14.71,234,267,214,463,310,16
312,0.87,-0.48,0.12,3.97,-4.15,-2.32,231,270,212,467,309,16
313,0.85,-0.48,0.12,-9.77,-4.58,-1.89,232,271,215,470,307,16
314,0.88,-0.48,0.08,4.88,-2.44,-2.75,234,270,216,467,313,16
315,0.86,-0.48,0.1,-3.23,-3.6,-1.16,237,273,214,469,314,16
316,0.89,-0.48,0.11,2.56,-2.5,-2.2,231,271,213,468,309,16
317,0.88,-0.48,0.09,-0.85,-2.44,-4.09,234,270,217,463,308,16
318,0.87,-0.48,0.08,-0.12,-2.81,-3.72,231,272,213,471,310,16
319,0.87,-0.48,0.1,0.49,-2.08,-2.75,234,270,213,465,310,16
320,0.88,-0.48,0.11,0.85,-2.69,-2.01,235,270,215,471,304,16
321,0.87,-0.49,0.1,0.43,-2.69,-2.69,231,269,229,468,312,16
322,0.86,-0.49,0.11,0.18,-3.48,-2.75,234,270,215,468,311,16
323,0.87,-0.48,0.12,0.55,-3.11,-2.26,235,274,212,469,319,16
324,0.87,-0.48,0.12,1.95,-1.53,-2.69,231,271,213,467,308,16
325,0.88,-0.48,0.11,1.1,-2.01,-2.81,234,271,217,468,310,16
326,0.87,-0.47,0.12,0.31,-2.62,-2.93,235,272,215,473,308,16
327,0.87,-0.48,0.14,-0.55,-2.99,-2.38,232,270,213,469,310,16
328,0.87,-0.48,0.13,-0.79,-3.23,-2.44,233,273,217,469,313,16
329,0.86,-0.48,0.13,-0.31,-2.62,-2.56,235,272,217,472,313,16
330,0.87,-0.48,0.12,-0.49,-3.3,-2.2,232,270,216,464,313,16
331,0.86,-0.5,0.11,0.79,-3.11,-3.91,235,269,213,468,311,16
332,0.87,-0.47,0.12,1.1,-2.69,-4.03,234,273,216,465,311,16
333,0.86,-0.49,0.13,2.56,-2.26,-0.67,232,273,215,464,310,16
