,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
282,0.08,0.75,0.66,0.12,-2.5,-3.66,237,316,389,455,339,21
283,0.1,0.75,0.65,0.85,-1.16,-2.01,232,307,388,461,340,21
284,0.11,0.75,0.68,1.71,4.94,-15.81,232,310,390,460,341,21
285,0.07,0.75,0.65,1.4,-1.83,-2.44,233,309,390,461,340,21
286,0.07,0.75,0.65,1.71,-2.32,-1.65,233,306,384,454,340,21
287,0.07,0.76,0.66,-0.18,-4.33,-2.5,235,312,385,459,340,21
288,0.09,0.75,0.66,0.67,-2.99,-2.62,234,315,388,463,339,21
289,0.07,0.74,0.65,2.08,-3.6,-2.14,232,308,388,459,338,21
290,0.1,0.76,0.65,0.85,-2.14,-1.53,234,308,387,464,337,21
291,0.1,0.76,0.66,0.85,-3.91,-2.99,232,307,388,459,339,21
292,0.08,0.76,0.65,1.1,-3.05,-1.34,231,306,387,460,340,21
293,0.09,0.77,0.65,1.28,-3.3,-1.83,235,308,388,457,339,21
294,0.1,0.75,0.66,0.67,-2.44,-2.99,234,312,393,456,340,21
295,0.1,0.78,0.66,1.59,-1.77,-3.05,231,306,388,455,338,21
296,0.1,0.77,0.65,1.1,-4.03,-2.08,232,304,389,461,342,21
297,0.08,0.75,0.65,-0.92,-2.56,-2.32,234,308,391,463,343,21
298,0.08,0.76,0.66,0.24,-2.62,-1.77,235,309,386,458,335,21
299,0.09,0.75,0.65,1.34,-3.97,-0.67,235,310,389,461,338,21
300,0.08,0.75,0.65,-0.61,-4.15,-3.85,234,310,387,455,341,21
301,0.09,0.76,0.67,0.67,-2.44,-2.38,235,309,396,461,341,21
302,0.06,0.84,0.7,5.13,-0.37,-1.28,233,309,388,456,337,21
303,0.07,0.83,0.68,-3.23,-6.84,0.85,231,307,389,469,342,21
304,0.12,0.77,0.66,-2.2,0.18,-3.97,232,308,389,463,339,21
305,0.09,0.76,0.65,1.04,-2.69,-2.01,233,316,391,463,338,21
306,0.08,0.75,0.65,0.12,-0.98,-4.94,233,309,387,455,339,21
307,0.08,0.75,0.63,-1.59,-0.61,-1.65,234,309,388,464,341,21
308,-0.02,0.93,0.77,0.12,-16.36,17.03,234,307,383,462,338,21
309,0.19,0.8,0.71,1.83,-11.17,-1.34,232,308,387,461,341,21
310,0.02,0.71,0.66,-6.77,4.64,-5.31,230,316,384,460,340,21
311,0.1,0.87,0.8,4.7,-18.13,-6.16,232,309,386,454,337,21
312,0.16,0.74,0.72,3.3,-11.66,20.02,235,303,388,459,341,21
313,0.06,0.9,0.82,18.31,-11.6,5.25,234,314,382,460,342,21
314,0.13,0.77,0.69,2.75,-3.72,6.23,233,315,386,460,339,21
