,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
268,0.89,-0.34,0.31,-2.26,-16.66,15.32,205,478,396,475,299,11
269,0.83,-0.51,0.13,-13.0,2.93,-12.08,214,478,396,474,300,11
270,0.88,-0.47,0.14,-9.03,10.13,-24.17,218,476,398,475,297,11
271,0.86,-0.48,0.15,3.3,-3.48,-1.71,220,471,393,477,296,11
272,0.88,-0.44,0.17,-1.1,0.43,-4.7,217,473,392,475,295,11
273,0.93,-0.43,0.14,5.68,7.75,-9.64,220,473,397,475,298,11
274,0.89,-0.47,0.17,12.08,-5.0,1.83,217,478,394,476,300,11
275,0.87,-0.34,0.37,13.92,17.21,6.9,217,473,396,475,297,11
276,0.84,-0.4,0.4,10.01,11.11,-3.6,216,473,395,471,299,11
277,0.77,-0.35,0.54,5.13,12.7,-3.42,216,475,392,473,298,11
278,0.77,-0.33,0.59,9.34,0.18,1.53,218,472,395,478,299,11
279,0.68,-0.3,0.68,5.68,1.04,-2.87,217,475,398,476,305,11
280,0.7,-0.32,0.66,0.49,-3.54,-1.77,218,477,398,480,299,11
281,0.7,-0.31,0.66,-1.04,-1.4,-3.54,217,476,395,474,298,11
282,0.69,-0.3,0.67,-2.62,-3.05,-2.69,218,477,397,475,299,11
283,0.68,-0.31,0.69,1.34,-1.4,-0.24,219,477,398,479,301,11
284,0.65,-0.33,0.69,6.53,-10.56,7.57,216,475,397,476,298,11
285,0.66,-0.34,0.67,-1.04,-2.56,-1.89,217,475,398,475,298,11
286,0.68,-0.34,0.67,1.89,-4.15,-1.83,219,474,398,475,298,11
287,0.68,-0.33,0.67,5.92,-5.19,-1.4,221,478,399,479,301,11
288,0.69,-0.33,0.67,0.73,-3.72,-2.81,217,477,397,478,300,11
289,0.67,-0.31,0.68,-2.26,-14.22,-2.75,219,473,398,480,301,11
290,0.73,-0.37,0.53,-33.33,-61.28,0.06,217,474,400,477,298,11
291,0.81,-0.4,0.36,-9.16,12.63,-19.29,215,469,398,472,296,11
292,0.92,-0.4,0.21,-7.14,-10.19,-3.48,216,474,395,481,296,11
293,0.91,-0.42,0.19,-4.33,-5.25,-4.03,217,474,393,476,294,11
294,0.89,-0.41,0.2,-0.67,-2.5,-2.56,216,475,395,470,292,11
295,0.9,-0.42,0.19,-0.37,-3.05,-2.44,217,474,391,475,300,11
296,0.89,-0.41,0.2,-2.99,-2.56,-3.48,219,474,395,475,297,11
297,0.88,-0.42,0.2,-2.08,-2.81,-2.38,220,475,395,479,296,11
298,0.87,-0.45,0.15,-10.68,-1.59,-0.73,217,476,394,474,298,11
299,0.89,-0.46,0.14,-0.24,-5.25,-0.55,218,476,394,476,296,11
300,0.89,-0.45,0.15,-3.17,-4.15,-2.32,216,477,393,475,299,11
301,0.88,-0.45,0.16,1.4,-3.48,-2.14,253,476,407,475,296,11
302,0.88,-0.46,0.16,2.75,-5.43,-2.26,222,475,391,474,299,11
303,0.89,-0.44,0.15,2.44,-4.58,-2.14,217,473,393,475,299,11
304,0.9,-0.45,0.16,-0.12,-2.44,-2.93,217,472,396,475,300,11
305,0.88,-0.45,0.16,3.48,-4.21,1.95,218,475,398,471,297,11
306,0.88,-0.47,0.16,-3.17,-0.43,-4.58,217,476,392,479,301,11
307,0.86,-0.47,0.16,1.22,-2.69,-1.16,220,475,397,483,299,11
308,0.88,-0.48,0.16,0.0,-3.66,-3.17,218,477,400,475,299,11
309,0.87,-0.47,0.16,-0.98,-2.32,-1.83,217,471,397,472,298,11
310,0.88,-0.47,0.16,-0.49,-1.59,-4.15,217,471,396,473,297,11
311,0.87,-0.47,0.17,0.31,-3.36,-2.5,219,474,399,471,300,11
312,0.87,-0.48,0.16,-0.18,-4.15,-3.05,216,471,398,476,299,11
313,0.87,-0.47,0.16,1.4,-3.48,-2.75,220,476,396,476,303,11
314,0.82,-0.47,0.18,0.37,-3.23,-3.42,218,474,399,474,300,11
315,0.87,-0.46,0.15,0.24,-2.2,-5.25,220,475,396,476,297,11
316,0.91,-0.4,0.17,0.0,2.32,-10.13,219,475,396,474,296,11
317,0.88,-0.42,0.18,-0.24,-19.65,2.26,217,475,397,478,298,11
318,0.89,-0.39,0.19,6.35,-2.99,-2.69,221,475,398,475,300,11
319,0.91,-0.33,0.17,7.26,-11.35,-0.37,217,474,398,475,299,11
320,0.91,-0.37,0.21,0.31,1.83,-4.88,219,472,397,472,302,11
321,0.92,-0.36,0.22,1.71,-2.2,-1.89,218,474,397,471,297,11
322,0.91,-0.37,0.21,-3.11,-5.19,-1.16,220,474,399,474,300,11
323,0.9,-0.39,0.19,-5.49,-8.54,-0.18,219,475,396,471,302,11
324,0.92,-0.35,0.2,1.59,-5.0,-4.33,218,471,395,475,299,11
325,0.93,-0.36,0.19,1.4,-1.53,0.67,220,475,393,480,297,11
326,0.91,-0.37,0.18,0.79,-2.01,-2.2,219,472,394,470,299,11
327,0.93,-0.36,0.19,2.01,-1.65,-1.95,217,473,397,476,299,11
328,0.91,-0.37,0.19,1.16,-1.22,-3.11,220,476,397,476,289,11
329,0.92,-0.34,0.21,-3.36,-7.2,-2.26,220,474,395,475,304,11
330,0.94,-0.35,0.19,1.28,-3.6,-4.64,219,470,392,475,297,11
331,0.92,-0.37,0.17,1.16,-3.17,-3.78,221,474,396,480,299,11
332,0.92,-0.35,0.19,0.85,-2.08,-2.87,216,475,396,478,296,11
