,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
237,0.06,-0.99,0.14,0.85,-5.25,-1.89,425,298,250,465,319,24
238,0.08,-0.99,0.15,-0.98,-1.89,-1.22,421,307,249,464,316,24
239,0.08,-0.97,0.1,2.01,-0.98,-4.21,422,301,249,468,318,24
240,0.06,-1.0,0.13,2.62,-3.11,2.81,441,296,249,463,319,24
241,0.02,-0.98,0.17,0.98,-4.09,-1.65,424,298,249,468,322,24
242,0.06,-1.0,0.18,1.04,-2.01,0.12,421,294,247,467,321,24
243,0.03,-0.98,0.18,3.42,-3.17,-3.66,425,299,247,466,318,24
244,0.05,-0.99,0.18,4.7,-5.19,-2.99,425,299,247,471,319,24
245,0.01,-0.99,0.22,2.44,-2.99,-6.77,423,303,247,463,319,24
246,0.09,-0.98,0.15,-7.45,-0.85,1.22,421,301,247,468,318,24
247,0.01,-0.99,0.16,-0.61,-3.48,2.01,423,298,249,471,318,24
248,0.07,-0.99,0.15,-0.31,-2.08,-3.66,425,303,245,468,320,24
249,0.0,-1.0,0.16,0.67,-5.74,0.55,422,300,250,468,322,24
250,0.02,-0.98,0.15,2.2,-2.38,-2.87,426,296,249,469,316,24
251,0.0,-0.98,0.15,0.06,-3.91,-2.08,424,300,246,468,320,24
252,0.02,-0.99,0.16,-1.28,-2.5,-3.17,424,299,248,463,316,24
253,0.02,-0.99,0.16,-1.65,-3.66,-2.56,425,307,247,467,317,24
254,0.01,-0.99,0.15,-0.79,-4.21,-2.32,421,297,261,467,317,24
255,0.01,-0.99,0.15,-0.85,-3.05,-2.62,422,301,246,471,321,24
256,0.01,-0.99,0.13,-0.49,-1.95,-0.61,424,304,249,468,319,24
257,-0.01,-0.99,0.15,0.24,-3.3,-1.59,440,298,246,471,315,24
258,-0.01,-0.99,0.14,-0.37,-2.87,-2.26,427,298,246,473,323,24
259,-0.01,-0.99,0.13,0.18,-3.23,-2.99,422,300,250,468,319,24
260,-0.01,-0.99,0.14,1.65,-2.56,-2.44,426,298,246,471,317,24
261,-0.01,-0.99,0.14,0.24,-3.17,-1.95,421,295,247,472,319,24
262,-0.01,-0.98,0.14,0.24,-3.54,-1.71,424,297,247,463,319,24
263,-0.02,-0.99,0.14,0.31,-3.11,-2.75,426,295,248,471,322,24
264,-0.02,-0.99,0.14,0.49,-3.23,-2.26,425,298,246,469,319,24
265,-0.02,-0.99,0.14,-0.49,-2.62,-2.32,423,298,250,464,317,24
266,-0.01,-0.99,0.14,1.04,-3.05,-2.26,424,299,247,467,317,24
267,-0.02,-0.99,0.15,-0.79,-2.32,-3.48,424,301,247,470,322,24
268,-0.02,-0.99,0.14,0.49,-3.23,-2.56,424,299,246,464,320,24
269,-0.02,-0.98,0.15,0.79,-3.17,-2.14,424,298,246,467,320,24
270,-0.02,-0.99,0.14,0.06,-3.54,-2.01,426,300,246,462,316,24
271,-0.02,-0.99,0.14,0.31,-3.66,-2.2,424,297,248,465,315,24
272,-0.03,-0.99,0.14,0.73,-2.87,-2.26,424,298,250,464,317,24
273,-0.02,-0.99,0.14,-0.49,-2.62,-3.23,426,299,250,466,321,24
274,-0.03,-0.99,0.14,-0.06,-3.11,-2.69,425,301,250,472,320,24
275,-0.02,-0.99,0.13,-0.37,-2.99,-2.87,422,300,243,468,319,24
276,-0.02,-0.99,0.13,0.12,-2.62,-2.69,425,298,251,469,325,24
277,-0.03,-0.99,0.13,0.06,-2.44,-1.71,423,300,248,471,316,24
278,-0.03,-0.99,0.13,0.06,-2.75,-2.81,426,298,249,464,325,24
279,-0.04,-0.99,0.12,0.18,-3.36,-2.81,425,299,253,465,315,24
280,-0.03,-0.99,0.12,0.98,-3.05,-2.75,425,299,250,472,317,24
281,-0.04,-0.99,0.12,0.73,-3.23,-2.26,426,301,247,462,317,24
282,-0.03,-0.99,0.13,0.49,-3.6,-2.38,424,299,247,471,317,24
