,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
311,0.85,-0.32,0.44,-0.18,-2.62,-1.53,342,456,420,472,269
312,0.84,-0.33,0.44,2.93,-2.2,-1.59,341,454,418,471,272
313,0.85,-0.34,0.44,2.38,-2.99,-1.83,343,453,422,473,271
314,0.85,-0.31,0.47,-6.47,-4.27,-4.03,345,455,418,475,267
315,0.84,-0.33,0.45,-0.67,-3.42,-1.95,343,453,414,470,270
316,0.84,-0.32,0.45,1.1,-2.99,-3.54,344,457,415,488,277
317,0.85,-0.32,0.45,-0.06,-3.54,-2.32,339,453,421,473,270
318,0.85,-0.31,0.46,0.85,-2.81,-2.75,343,458,421,472,272
319,0.85,-0.31,0.46,-0.85,-3.3,-1.71,343,452,420,475,270
320,0.84,-0.32,0.45,1.22,-2.81,-1.71,342,458,419,476,272
321,0.85,-0.31,0.45,1.04,-3.42,-1.34,341,455,419,470,270
322,0.83,-0.33,0.45,-0.37,-3.42,-2.14,342,456,417,470,272
323,0.83,-0.33,0.45,-0.06,-2.01,-2.99,344,459,431,469,271
324,0.84,-0.32,0.45,-0.06,-2.99,-3.42,338,453,419,474,272
325,0.84,-0.32,0.45,-0.79,-2.62,-2.2,343,459,420,471,270
326,0.85,-0.32,0.45,-0.31,-2.69,-2.44,339,457,418,470,271
327,0.87,-0.28,0.47,1.59,-3.17,-4.82,343,451,419,473,271
328,0.85,-0.3,0.46,0.92,-3.36,-3.05,343,459,417,469,270
329,0.85,-0.31,0.46,-0.18,-3.97,-1.46,344,450,418,473,273
330,0.85,-0.32,0.45,1.28,-3.05,-2.01,342,456,418,483,267
331,0.84,-0.33,0.45,-1.1,-1.83,-3.72,342,450,420,474,274
332,0.84,-0.32,0.45,0.98,-2.69,-2.75,343,458,419,473,270
333,0.85,-0.32,0.45,-0.18,-2.99,-2.93,337,451,419,473,266
334,0.86,-0.31,0.44,0.79,-2.38,-2.69,343,452,420,471,271
335,0.86,-0.31,0.45,-1.71,-2.75,-2.32,343,461,419,477,273
336,0.86,-0.3,0.45,0.67,-3.6,-3.3,342,460,417,469,274
337,0.86,-0.31,0.45,-0.18,-4.15,-2.38,342,453,418,476,272
338,0.86,-0.31,0.44,-1.77,-2.69,-2.75,343,456,422,475,273
339,0.86,-0.31,0.44,0.61,-1.77,-2.93,354,451,419,469,275
340,0.85,-0.31,0.43,2.26,-2.26,-2.69,344,457,422,471,273
341,0.86,-0.3,0.45,0.67,-2.38,-2.5,344,456,414,471,274
342,0.86,-0.3,0.45,-0.18,-3.6,-2.93,341,455,418,469,274
343,0.86,-0.29,0.45,0.55,-3.6,-2.81,340,461,419,468,272
344,0.86,-0.29,0.44,0.37,-3.42,-2.69,343,452,419,472,277
345,0.86,-0.3,0.44,0.12,-2.93,-2.5,343,455,416,475,274
346,0.87,-0.3,0.44,0.61,-3.66,-1.89,355,460,419,473,274
347,0.86,-0.29,0.44,0.31,-2.5,-3.11,340,459,422,472,274
348,0.86,-0.3,0.45,0.06,-3.17,-2.38,344,447,418,473,276
349,0.87,-0.29,0.45,-0.37,-3.23,-1.65,342,459,416,469,274
350,0.86,-0.29,0.45,5.13,-0.85,-3.05,343,451,419,475,276
351,0.85,-0.29,0.45,1.1,-3.54,-3.72,344,460,420,472,287
352,0.87,-0.28,0.46,-1.04,-3.36,-3.54,342,460,419,471,274
