,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
174,0.14,0.86,0.48,4.82,0.92,-2.81,343,449,403,269,216
175,0.14,0.88,0.47,3.78,-3.36,-2.38,345,449,398,277,216
176,0.14,0.89,0.46,1.77,-1.95,-1.89,344,449,399,271,215
177,0.14,0.89,0.48,4.03,-2.75,-0.85,347,450,402,272,216
178,0.15,0.85,0.44,-0.24,-0.73,-6.96,345,450,406,266,219
179,0.13,0.88,0.46,-0.12,-4.58,0.18,342,454,400,269,219
180,0.14,0.89,0.47,-2.2,-2.81,-1.95,344,452,401,272,216
181,0.16,0.88,0.47,-0.31,-2.69,-2.75,340,454,399,274,217
182,0.13,0.87,0.46,-2.99,-3.05,-5.25,347,452,399,270,216
183,0.14,0.85,0.49,-0.92,-4.58,-2.32,346,451,403,273,215
184,0.14,0.86,0.5,1.04,-3.36,-1.59,344,449,399,273,218
185,0.14,0.85,0.49,0.37,-3.17,-2.69,347,449,403,270,217
186,0.14,0.86,0.49,0.49,-1.89,-3.05,345,449,397,273,215
187,0.14,0.87,0.49,2.56,-1.28,-3.66,347,452,399,269,218
188,0.14,0.86,0.49,0.31,-5.68,-0.98,345,450,400,270,217
189,0.13,0.88,0.47,0.67,-3.11,-1.71,343,448,397,273,217
190,0.15,0.87,0.47,1.46,-3.42,-2.44,347,449,396,269,216
191,0.15,0.89,0.47,2.38,-3.97,-3.05,347,454,402,270,215
192,0.15,0.88,0.46,1.4,-3.11,-2.32,344,444,406,273,216
193,0.16,0.88,0.45,3.54,-2.87,-2.01,347,444,403,274,219
194,0.12,0.91,0.43,0.24,1.46,-7.32,347,453,405,269,218
195,0.17,0.89,0.39,4.21,-5.92,-4.27,346,452,400,270,219
196,0.18,0.9,0.4,-2.99,-10.07,-2.38,343,444,403,274,219
197,0.09,0.94,0.41,-5.25,-6.77,-9.46,347,450,403,269,218
198,0.1,0.86,0.43,-2.62,-10.19,-3.11,343,450,397,271,216
199,0.1,0.92,0.39,2.44,-5.8,-2.81,344,457,397,268,219
200,0.09,0.92,0.44,-2.14,1.53,-5.43,345,449,401,268,219
201,0.08,0.88,0.43,3.11,-2.01,-1.65,346,449,400,266,219
202,0.08,0.93,0.44,-0.24,-1.83,-2.87,340,449,400,272,219
203,0.09,0.89,0.45,-0.73,-2.5,-2.32,345,451,401,271,219
204,0.11,0.87,0.45,-0.61,-3.48,-2.08,340,450,402,270,226
205,0.09,0.89,0.46,-0.55,-2.81,-1.65,347,451,403,273,218
206,0.12,0.88,0.46,2.2,-2.44,0.67,343,453,402,273,219
207,0.1,0.87,0.48,0.85,-1.89,-1.46,345,449,400,268,220
208,0.11,0.88,0.47,-2.87,-4.82,-3.42,347,448,404,273,220
209,0.1,0.86,0.47,-0.43,-3.42,0.92,344,447,401,274,207
210,0.13,0.85,0.46,4.03,-6.04,-6.04,346,450,397,271,216
211,0.1,0.88,0.47,1.34,-1.53,-2.26,345,453,400,268,216
212,0.11,0.89,0.48,-0.67,-1.46,-1.04,344,445,397,274,218
213,0.13,0.88,0.49,0.79,-2.99,-1.89,345,458,399,274,219
214,0.17,0.89,0.46,-2.01,-5.98,-1.65,343,451,397,271,220
215,0.14,0.86,0.48,2.08,-2.69,-0.85,344,452,401,275,220
216,0.13,0.86,0.49,-1.83,-3.54,-4.09,344,448,403,272,217
217,0.13,0.86,0.49,-1.22,-2.69,-3.17,342,448,401,271,219
218,0.14,0.89,0.48,2.81,-2.93,-3.85,343,450,402,274,220
219,0.14,0.87,0.44,17.4,-2.99,-2.75,343,454,401,275,220
220,0.13,0.9,0.44,-0.12,-6.53,-0.92,345,452,400,271,218
221,0.13,0.87,0.42,1.16,-7.45,-2.99,347,452,403,275,216
222,0.13,0.91,0.43,3.97,-2.14,-2.75,344,449,401,269,215
223,0.15,0.92,0.42,-2.26,-1.71,-1.22,344,449,401,273,219
224,0.15,0.91,0.43,0.31,-3.78,-1.77,345,452,407,272,215
225,0.13,0.9,0.43,-0.06,-4.64,-2.08,347,451,402,272,218
226,0.13,0.89,0.43,-0.98,-2.2,-2.69,345,455,400,271,217
227,0.15,0.9,0.43,-0.31,-2.5,-3.72,346,449,417,272,216
228,0.15,0.9,0.44,2.2,-1.95,-1.4,344,451,400,272,218
229,0.15,0.88,0.42,0.85,-1.28,-4.33,345,449,398,269,217
230,0.14,0.9,0.43,-0.12,-2.56,-3.36,344,449,403,274,220
231,0.16,0.91,0.43,1.22,-2.26,-2.44,344,448,400,275,219
232,0.15,0.9,0.43,0.43,-2.14,-2.5,345,444,402,275,219
233,0.15,0.9,0.43,1.71,-2.14,-1.71,347,449,397,274,218
234,0.15,0.89,0.42,3.42,-5.37,-0.24,340,450,413,273,221
