,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
219,0.56,0.78,0.3,-3.36,-3.78,-3.72,370,281,208,441,360
220,0.53,0.75,0.34,1.4,2.26,-12.88,369,282,205,441,362
221,0.49,0.82,0.37,0.37,0.85,-6.1,371,286,207,444,364
222,0.37,0.77,0.45,5.74,-3.42,4.09,369,279,206,445,359
223,0.41,0.88,0.38,-0.85,0.06,-11.9,369,280,203,442,362
224,0.41,0.8,0.38,-4.64,-2.81,-6.16,369,282,208,441,362
225,0.42,0.79,0.41,1.28,-1.04,-2.08,370,281,206,443,365
226,0.4,0.85,0.44,-0.43,-0.06,0.0,369,280,205,445,364
227,0.36,0.78,0.43,-1.77,0.98,-3.11,372,280,209,445,363
228,0.39,0.84,0.48,-1.89,-1.1,-11.41,368,280,208,436,363
229,0.39,0.79,0.43,0.06,-4.76,-11.6,368,279,210,443,363
230,0.38,0.82,0.47,0.49,-1.59,-3.05,366,279,208,437,363
231,0.36,0.82,0.44,0.92,-4.15,-1.46,368,282,205,439,361
232,0.4,0.8,0.41,0.98,-6.53,-2.5,375,292,207,440,361
233,0.38,0.82,0.41,3.78,-1.83,-1.34,367,279,201,443,362
234,0.41,0.81,0.41,3.54,-2.62,-2.5,368,281,202,442,363
235,0.4,0.81,0.4,0.67,-3.05,-0.85,366,280,204,444,363
236,0.37,0.82,0.4,4.58,-1.22,1.22,372,283,203,444,361
237,0.41,0.84,0.39,0.31,-0.37,-0.98,367,283,204,444,364
238,0.42,0.8,0.38,-0.06,-4.7,-2.01,369,282,206,441,363
239,0.42,0.83,0.37,-2.32,-3.48,-2.01,367,281,202,442,362
240,0.42,0.89,0.37,-5.25,0.49,0.85,369,282,206,438,360
241,0.44,0.87,0.37,-1.28,-1.16,0.06,364,281,205,442,362
242,0.44,0.84,0.39,-0.12,-2.32,-5.37,396,281,202,436,366
243,0.42,0.83,0.38,-1.04,-2.14,0.92,369,282,204,444,375
244,0.44,0.79,0.38,-0.61,-2.56,-2.01,366,294,207,441,365
245,0.45,0.81,0.38,0.37,-3.97,-2.38,371,283,205,445,361
246,0.45,0.81,0.39,-0.24,-1.59,-2.5,371,283,206,441,363
247,0.44,0.8,0.38,-2.26,-3.6,-2.08,368,282,204,442,364
248,0.45,0.81,0.38,-0.24,-2.99,-1.71,370,282,204,442,361
249,0.45,0.81,0.37,-0.49,-3.11,-1.34,367,281,204,445,360
250,0.43,0.81,0.39,-1.1,-3.78,-0.73,371,278,205,441,362
251,0.48,0.8,0.39,-15.44,-4.15,-5.74,365,280,205,441,364
252,0.44,0.82,0.39,1.83,-1.46,-1.53,369,282,203,441,360
253,0.45,0.82,0.39,-3.11,-2.69,-3.91,369,282,203,437,366
254,0.46,0.81,0.38,-1.89,-3.54,-1.1,368,282,205,440,360
255,0.47,0.8,0.38,-0.31,-3.97,-2.56,366,280,205,440,363
256,0.47,0.8,0.4,3.36,-1.28,-2.56,366,284,203,442,360
257,0.47,0.82,0.4,3.36,-3.36,-2.87,367,281,205,445,364
