,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
160,-0.13,-0.94,0.33,-0.12,-3.11,-2.56,285,282,196,250,232
161,-0.14,-0.95,0.31,0.43,-5.19,0.43,282,280,196,254,233
162,-0.11,-0.94,0.32,3.11,-3.85,-1.46,284,283,203,253,233
163,-0.11,-0.94,0.3,9.28,-3.3,0.0,284,279,199,254,233
164,-0.14,-0.9,0.4,9.95,-6.04,-1.1,284,285,199,251,234
165,-0.14,-0.91,0.38,-4.58,-0.18,-7.75,285,282,196,251,234
166,-0.13,-0.92,0.38,1.77,-1.89,-0.85,284,282,202,251,236
167,-0.13,-0.92,0.38,0.18,-2.99,-2.26,287,284,203,263,225
168,-0.12,-0.92,0.38,-1.46,-4.03,-0.49,288,285,199,252,234
169,-0.1,-0.91,0.38,0.85,-3.11,-0.06,292,284,196,252,232
170,-0.13,-0.91,0.38,-0.31,-3.48,-1.77,289,285,199,254,232
171,-0.13,-0.92,0.38,2.69,-2.93,-3.3,288,281,201,253,233
172,-0.11,-0.92,0.38,-0.43,-2.2,-4.09,290,287,199,252,237
173,-0.11,-0.9,0.39,3.91,-2.5,-2.44,293,283,201,249,237
174,-0.11,-0.91,0.4,0.67,-2.75,-3.3,292,286,202,253,238
175,-0.11,-0.91,0.41,1.53,-3.6,-2.75,287,281,200,255,237
176,-0.13,-0.92,0.38,0.37,-4.94,-1.22,292,281,202,251,232
177,-0.14,-0.91,0.41,-0.61,-3.3,-0.18,293,294,204,255,234
178,-0.12,-0.9,0.42,-1.34,-4.09,-2.01,294,282,205,252,234
179,-0.14,-0.89,0.39,4.52,-0.12,-7.02,293,287,196,253,233
180,-0.12,-0.9,0.41,0.18,-3.6,-2.44,288,285,204,253,235
181,-0.11,-0.9,0.42,1.53,-2.81,-2.14,291,286,200,256,245
182,-0.11,-0.91,0.42,-0.31,-3.23,-1.95,286,291,202,256,237
183,-0.1,-0.89,0.41,-3.36,-4.94,-0.37,293,286,200,252,234
184,-0.11,-0.91,0.42,-7.63,-4.94,1.1,292,290,198,255,235
185,-0.12,-0.91,0.39,0.12,-3.78,-3.23,292,285,201,250,237
186,-0.11,-0.91,0.39,-0.18,-4.15,-2.62,294,287,203,252,238
187,-0.12,-0.9,0.42,-0.31,-4.94,-2.69,282,289,195,252,235
188,-0.09,-0.91,0.41,2.14,0.67,-2.62,288,286,198,253,235
189,-0.11,-0.91,0.38,10.25,-5.43,-3.17,284,286,202,253,233
190,-0.07,-0.87,0.5,0.85,-4.82,-16.36,289,285,204,251,233
191,0.02,-0.91,0.47,-9.22,-4.64,-0.55,291,287,202,250,235
192,0.01,-0.91,0.45,-12.39,-12.7,7.57,291,283,204,252,234
193,0.05,-0.91,0.42,-3.97,0.43,-12.45,292,285,202,252,235
194,0.03,-0.94,0.34,-5.74,11.78,1.04,292,290,201,256,233
195,-0.06,-0.93,0.4,1.77,0.49,5.37,291,291,203,254,239
196,-0.07,-0.93,0.34,-16.42,2.2,-5.68,293,290,201,255,235
197,-0.09,-0.94,0.3,2.01,-6.47,-3.97,291,288,206,255,234
198,-0.08,-0.96,0.3,-4.7,-3.66,-3.17,293,289,201,252,234
199,-0.07,-0.95,0.29,-1.34,-3.3,-2.44,293,291,209,253,231
200,-0.07,-0.96,0.3,4.88,-5.92,-3.54,294,287,208,255,230
201,-0.04,-0.95,0.31,3.17,-2.38,-4.33,296,292,202,253,237
202,-0.05,-0.96,0.29,-0.73,-7.26,0.06,294,291,203,256,237
203,-0.08,-0.96,0.27,0.55,-3.11,-2.75,294,288,205,250,235
204,-0.08,-0.95,0.29,0.55,-4.7,-0.24,296,285,200,257,237
205,-0.07,-0.95,0.29,-0.18,-3.97,-1.71,295,285,200,256,234
206,-0.09,-0.96,0.28,6.29,0.24,-3.05,297,286,202,251,230
207,-0.08,-0.95,0.31,1.77,-4.21,-2.75,295,285,202,257,237
208,-0.07,-0.94,0.33,0.67,-4.21,-2.2,296,294,202,251,232
209,-0.08,-0.95,0.32,0.61,-4.15,-2.08,294,288,200,256,237
210,-0.07,-0.95,0.31,1.22,-3.05,-2.26,295,287,202,257,237
211,-0.07,-0.94,0.34,1.83,-3.42,-2.01,296,291,204,255,237
212,-0.08,-0.94,0.32,0.79,-3.54,-2.38,300,289,205,254,235
213,-0.08,-0.95,0.3,8.79,-1.34,0.06,298,284,206,257,240
214,-0.12,-0.94,0.37,6.53,-2.81,1.77,296,292,206,267,228
215,-0.11,-0.92,0.39,-3.54,-7.2,-3.48,298,289,201,252,229
216,-0.1,-0.94,0.33,1.1,-2.5,-0.92,298,289,205,258,236
217,-0.1,-0.94,0.34,-3.17,-4.76,-3.42,297,286,203,252,234
218,-0.05,-0.94,0.29,-3.42,2.38,-5.55,299,291,206,254,235
219,-0.05,-0.94,0.33,0.67,-2.38,-2.56,301,293,203,250,234
